[QUOTE_DATE],[UNDERLYING_LAST],[EXPIRE_DATE],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_BID],[C_ASK],[STRIKE]
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,247.990000,252.700000,875.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,223.010000,227.690000,900.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,198.100000,202.400000,925.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,173.300000,177.300000,950.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,148.300000,152.300000,975.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,123.300000,127.300000,1000.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,98.400000,102.400000,1025.000000
2010-08-02,1125.660000,2010-08-05,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,2.000000,73.600000,77.600000,1050.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.943200,0.003470,0.128590,-0.347640,0.045690,0.287320,6.000000,49.100000,53.100000,1075.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.818730,0.009640,0.308670,-0.827390,0.075610,0.244210,28.000000,26.100000,29.910000,1100.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.503570,0.017580,0.469060,-1.146250,0.058190,0.196330,437.000000,8.190000,10.200000,1125.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.115720,0.009470,0.229820,-0.463800,0.014190,0.174430,,1.100000,1.200000,1150.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.012760,0.001530,0.039810,-0.068400,0.001460,0.186870,,0.060000,0.150000,1175.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.008080,0.000740,0.025620,-0.055440,0.000950,0.253490,101.000000,0.060000,0.100000,1200.000000
2010-08-02,1125.660000,2010-08-05,3.000000,0.002070,0.000240,0.009470,-0.019940,0.000200,0.288640,415.000000,0.000000,0.050000,1225.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,821.300000,826.300000,300.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,771.300000,776.300000,350.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,721.300000,726.300000,400.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,671.400000,676.400000,450.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,621.410000,626.390000,500.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,571.400000,576.400000,550.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,521.400000,526.400000,600.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,511.400000,516.410000,610.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,501.400000,506.400000,620.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,496.390000,501.400000,625.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,481.400000,486.390000,640.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,471.400000,476.400000,650.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,461.400000,466.400000,660.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,451.400000,456.400000,670.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,446.400000,451.400000,675.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,441.390000,446.400000,680.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,436.400000,441.400000,685.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,431.400000,436.400000,690.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,426.510000,431.490000,695.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,421.500000,426.500000,700.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,416.400000,421.390000,705.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,411.400000,416.410000,710.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,406.400000,411.400000,715.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,401.500000,406.500000,720.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,396.510000,401.500000,725.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,391.410000,396.400000,730.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,386.400000,391.410000,735.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,381.410000,386.400000,740.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,376.500000,381.500000,745.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,371.500000,376.500000,750.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,366.500000,371.500000,755.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,361.500000,366.500000,760.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,356.500000,361.500000,765.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,351.500000,356.500000,770.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,346.490000,351.490000,775.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,341.510000,346.500000,780.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,336.500000,341.510000,785.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,331.600000,336.590000,790.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,326.600000,331.610000,795.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,321.590000,326.590000,800.000000
2010-08-02,1125.660000,2010-08-19,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,316.600000,321.600000,805.000000
