[QUOTE_DATE],[UNDERLYING_LAST],[EXPIRE_DATE],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_BID],[C_ASK],[STRIKE]
2010-12-01,1205.730000,2010-12-02,1.000000,0.938600,0.000200,0.089010,-0.320310,0.007190,1.665100,,229.610000,232.500000,975.000000
2010-12-01,1205.730000,2010-12-02,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,203.800000,206.700000,1000.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.945170,0.000290,0.083870,-0.319980,0.008070,1.260460,,179.590000,182.500000,1025.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.948010,0.000440,0.081630,-0.320020,0.009190,1.072890,,154.610000,157.500000,1050.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.951380,0.000630,0.079150,-0.319940,0.011430,0.894190,,129.610000,132.500000,1075.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.960730,0.000630,0.065030,-0.019710,0.006890,0.681930,,104.300000,107.210000,1100.000000
2010-12-01,1205.730000,2010-12-02,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,2.000000,78.900000,81.800000,1125.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.952250,0.003270,0.083150,-0.319580,0.020340,0.408640,3.000000,54.100000,58.000000,1150.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.883320,0.008600,0.171880,-0.879740,0.034600,0.304830,41.000000,29.800000,33.700000,1175.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.778990,0.016010,0.261730,-1.243080,0.038140,0.230960,169.000000,16.290000,19.000000,1190.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.610840,0.022030,0.340250,-1.694440,0.034520,0.203450,632.000000,8.890000,10.810000,1200.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.374270,0.023880,0.337020,-1.567920,0.023090,0.179350,319.000000,3.410000,4.800000,1210.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.249910,0.021180,0.283100,-1.181860,0.015570,0.168830,975.000000,1.790000,2.650000,1215.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.085280,0.010620,0.140790,-0.456580,0.005170,0.164790,893.000000,0.450000,0.700000,1225.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.016660,0.001990,0.037340,-0.119130,0.000740,0.233820,,0.110000,0.150000,1250.000000
2010-12-01,1205.730000,2010-12-02,1.000000,0.007790,0.000810,0.019310,-0.072820,0.000900,0.317210,882.000000,0.050000,0.090000,1275.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,1103.800000,1106.100000,100.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,1003.800000,1006.200000,200.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,953.810000,956.200000,250.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,903.800000,906.190000,300.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,878.790000,881.200000,325.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,853.800000,856.200000,350.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,803.800000,806.200000,400.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,778.800000,781.200000,425.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,753.800000,756.200000,450.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,728.790000,731.210000,475.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,703.900000,706.210000,500.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,678.900000,681.200000,525.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,653.900000,656.210000,550.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,628.890000,631.200000,575.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,603.900000,606.190000,600.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,583.900000,586.200000,620.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,578.900000,581.210000,625.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,563.890000,566.200000,640.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,553.900000,556.200000,650.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,543.900000,546.200000,660.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,528.890000,531.190000,675.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,523.890000,526.200000,680.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,503.900000,506.200000,700.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,498.900000,501.210000,705.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,493.890000,496.200000,710.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,488.900000,491.200000,715.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,483.910000,486.200000,720.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,478.900000,481.200000,725.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,473.900000,476.200000,730.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,463.900000,466.190000,740.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,453.900000,456.200000,750.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,443.900000,446.200000,760.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,433.900000,436.200000,770.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,428.900000,431.210000,775.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,423.900000,426.210000,780.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,413.910000,416.200000,790.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,403.900000,406.200000,800.000000
2010-12-01,1205.730000,2010-12-16,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,393.900000,396.300000,810.000000
