[QUOTE_DATE],[UNDERLYING_LAST],[EXPIRE_DATE],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_BID],[C_ASK],[STRIKE]
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,342.800000,346.100000,725.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,338.300000,341.600000,730.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,333.000000,336.390000,735.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,328.300000,331.400000,740.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,323.100000,326.400000,745.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,318.310000,321.400000,750.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.927550,0.000070,0.237850,-0.040190,0.034590,0.994630,,313.390000,316.700000,755.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,308.410000,311.500000,760.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,303.400000,306.500000,765.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,298.200000,301.500000,770.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.930410,0.000150,0.232370,-0.040040,0.034920,0.910560,0.000000,293.500000,296.600000,775.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.931290,0.000130,0.230960,-0.040240,0.035730,0.889630,,288.500000,291.610000,780.000000
2010-06-01,1070.010000,2010-06-17,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,283.300000,286.600000,785.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.932890,0.000100,0.229370,-0.139820,0.039190,0.853570,,278.600000,281.700000,790.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.933540,0.000120,0.227860,-0.140470,0.039490,0.833850,,273.600000,276.700000,795.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.934750,0.000140,0.226990,-0.139740,0.040240,0.814430,0.000000,268.600000,271.700000,800.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.934850,0.000160,0.227610,-0.240030,0.044160,0.799410,0.000000,263.690000,266.800000,805.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.936040,0.000180,0.226050,-0.239840,0.045210,0.780460,0.000000,258.700000,261.800000,810.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.936570,0.000220,0.226540,-0.340330,0.048920,0.766260,0.000000,253.800000,256.900000,815.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.936250,0.000250,0.227640,-0.440020,0.053950,0.752930,,248.900000,252.000000,820.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.937740,0.000260,0.225980,-0.440430,0.054360,0.734380,0.000000,243.900000,247.000000,825.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.938520,0.000250,0.223600,-0.390320,0.053630,0.714490,0.000000,238.700000,242.100000,830.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.937470,0.000250,0.229220,-0.434580,0.064720,0.707700,,234.100000,237.210000,835.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.938620,0.000320,0.227820,-0.420100,0.066730,0.690260,0.000000,229.100000,232.200000,840.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.938770,0.000290,0.230470,-0.414920,0.071760,0.677400,0.000000,224.200000,227.300000,845.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.940900,0.000340,0.220520,-0.380500,0.063000,0.649330,0.000000,218.600000,222.400000,850.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.938730,0.000360,0.235300,-0.403800,0.084020,0.651980,0.000000,214.390000,217.500000,855.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.938280,0.000410,0.237740,-0.398920,0.090210,0.639310,0.000000,209.510000,212.590000,860.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.940860,0.000390,0.228340,-0.365470,0.082240,0.612190,,203.900000,207.690000,865.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.937130,0.000530,0.245570,-0.392210,0.102830,0.615120,0.000000,199.610000,202.910000,870.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.936650,0.000520,0.249010,-0.388280,0.109230,0.603110,0.000000,194.700000,198.000000,875.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.934480,0.000620,0.261520,-0.403210,0.122460,0.599780,0.000000,189.890000,193.390000,880.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.931540,0.000680,0.272440,-0.414880,0.133730,0.593140,0.000000,185.190000,188.600000,885.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.930860,0.000770,0.276030,-0.408680,0.138450,0.579300,0.000000,180.400000,183.500000,890.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.928430,0.000850,0.285670,-0.416680,0.148220,0.571680,0.000000,175.400000,178.910000,895.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.927450,0.000920,0.291760,-0.414980,0.154630,0.559090,0.000000,170.400000,174.100000,900.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.922320,0.000940,0.310390,-0.440660,0.167960,0.557750,0.000000,166.010000,169.290000,905.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.918990,0.001090,0.325720,-0.457040,0.178520,0.551470,0.000000,161.300000,164.610000,910.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.915170,0.001140,0.336830,-0.464910,0.186280,0.542310,0.000000,156.500000,159.810000,915.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.911350,0.001180,0.353070,-0.480930,0.196100,0.535710,0.000000,151.800000,155.100000,920.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.907060,0.001290,0.368620,-0.496840,0.204810,0.529560,0.000000,147.110000,150.400000,925.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.901420,0.001430,0.384100,-0.511460,0.212530,0.521600,0.000000,142.400000,145.700000,930.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.899050,0.001490,0.393910,-0.510560,0.218530,0.509710,0.000000,137.500000,140.800000,935.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.894070,0.001580,0.411030,-0.524470,0.225650,0.501510,0.000000,132.800000,136.100000,940.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.886900,0.001670,0.430580,-0.544440,0.233420,0.495410,0.000000,128.200000,131.490000,945.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.880490,0.001800,0.450820,-0.564400,0.240880,0.488800,0.000000,123.610000,126.890000,950.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.872360,0.001920,0.471760,-0.585570,0.247800,0.483750,0.000000,118.800000,122.600000,955.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.865520,0.002030,0.489990,-0.598430,0.253040,0.474500,0.000000,114.300000,117.800000,960.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.854790,0.002150,0.519940,-0.639130,0.259740,0.474330,0.000000,110.200000,113.500000,965.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.847040,0.002270,0.537350,-0.645460,0.264260,0.464140,0.000000,105.500000,108.800000,970.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.838370,0.002440,0.558820,-0.663250,0.269210,0.456340,0.000000,101.290000,104.000000,975.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.829250,0.002510,0.580770,-0.678910,0.273230,0.448340,0.000000,96.400000,99.900000,980.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.815010,0.002690,0.610470,-0.719260,0.276800,0.448530,0.000000,92.500000,95.800000,985.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.806650,0.002800,0.628150,-0.719720,0.279020,0.435820,0.000000,87.700000,91.200000,990.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.792820,0.002950,0.655550,-0.747770,0.280870,0.432120,51.000000,83.500000,87.200000,995.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.780610,0.003110,0.677390,-0.758650,0.282840,0.423150,,79.200000,82.690000,1000.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.767160,0.003300,0.701270,-0.773180,0.283680,0.415820,0.000000,74.910000,78.490000,1005.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.752500,0.003440,0.725520,-0.793820,0.283840,0.410670,0.000000,71.100000,74.190000,1010.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.736910,0.003580,0.749600,-0.808310,0.282930,0.403520,0.000000,66.900000,70.200000,1015.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.720420,0.003760,0.773060,-0.823130,0.281620,0.397050,0.000000,62.910000,66.200000,1020.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.702730,0.003930,0.795730,-0.836270,0.279560,0.391080,,59.200000,62.090000,1025.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.685330,0.004110,0.817240,-0.846120,0.276890,0.384000,0.000000,55.210000,58.310000,1030.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.665280,0.004260,0.837840,-0.860840,0.272890,0.379490,1.000000,51.500000,54.800000,1035.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.645130,0.004360,0.856610,-0.867650,0.268220,0.372520,29.000000,47.900000,51.000000,1040.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.623820,0.004600,0.872860,-0.868200,0.263030,0.365170,5.000000,44.200000,47.300000,1045.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.603290,0.004850,0.886820,-0.850140,0.257320,0.351160,130.000000,40.810000,42.500000,1050.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.577670,0.004880,0.900920,-0.873690,0.249950,0.353670,48.000000,37.410000,40.690000,1055.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.554100,0.004980,0.910530,-0.868740,0.242170,0.347050,104.000000,34.200000,37.290000,1060.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.528230,0.005100,0.916180,-0.862130,0.232740,0.341290,140.000000,31.000000,34.300000,1065.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.502310,0.005230,0.918920,-0.850380,0.224140,0.335020,421.000000,28.100000,31.200000,1070.000000
